"REF_DATE","GEO","DGUID","Supply and disposition of sheep and lambs","Survey date","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010","Nova Scotia","2016A000212","Interprovincial imports of sheep and lambs","January to June","Head","148","thousands","3","v79959420","5.21.1","0.0","","","","1"
"2010","Nova Scotia","2016A000212","Interprovincial imports of sheep and lambs","July to December","Head","148","thousands","3","v79959421","5.21.2","0.0","","","","1"
"2010","Nova Scotia","2016A000212","International imports of sheep and lambs","January to June","Head","148","thousands","3","v44184595","5.5.1","1.6","","","","1"
"2010","Nova Scotia","2016A000212","International imports of sheep and lambs","July to December","Head","148","thousands","3","v44184855","5.5.2","0.6","","","","1"
"2010","Nova Scotia","2016A000212","Total disposition of sheep and lambs","January to June","Head","148","thousands","3","v44184596","5.6.1","9.5","","","","1"
"2010","Nova Scotia","2016A000212","Total disposition of sheep and lambs","July to December","Head","148","thousands","3","v44184856","5.6.2","10.1","","","","1"
"2010","Nova Scotia","2016A000212","Deaths and condemnations of sheep and lambs","January to June","Head","148","thousands","3","v44184597","5.7.1","1.1","","","","1"
"2010","Nova Scotia","2016A000212","Deaths and condemnations of sheep and lambs","July to December","Head","148","thousands","3","v44184857","5.7.2","0.4","","","","1"
"2010","Nova Scotia","2016A000212","Deaths, sheep","January to June","Head","148","thousands","3","v44184598","5.8.1","0.2","","","","1"
"2010","Nova Scotia","2016A000212","Deaths, sheep","July to December","Head","148","thousands","3","v44184858","5.8.2","0.1","","","","1"
"2010","Nova Scotia","2016A000212","Deaths, lambs","January to June","Head","148","thousands","3","v44184599","5.9.1","0.9","","","","1"
"2010","Nova Scotia","2016A000212","Deaths, lambs","July to December","Head","148","thousands","3","v44184859","5.9.2","0.3","","","","1"
"2010","Nova Scotia","2016A000212","Condemnations of sheep and lambs","January to June","Head","148","thousands","3","v44184600","5.10.1","0.0","","","","1"
"2010","Nova Scotia","2016A000212","Condemnations of sheep and lambs","July to December","Head","148","thousands","3","v44184860","5.10.2","0.0","","","","1"
"2010","Nova Scotia","2016A000212","Interprovincial exports (net) of sheep and lambs","January to June","Head","148","thousands","3","v44184601","5.11.1","","..","","t","1"
"2010","Nova Scotia","2016A000212","Interprovincial exports (net) of sheep and lambs","July to December","Head","148","thousands","3","v44184861","5.11.2","","..","","t","1"
"2010","Nova Scotia","2016A000212","Interprovincial exports of sheep and lambs","January to June","Head","148","thousands","3","v79959422","5.22.1","1.1","","","","1"
"2010","Nova Scotia","2016A000212","Interprovincial exports of sheep and lambs","July to December","Head","148","thousands","3","v79959423","5.22.2","1.6","","","","1"
"2010","Nova Scotia","2016A000212","International exports of sheep and lambs","January to June","Head","148","thousands","3","v44184602","5.12.1","0.0","","","","1"
"2010","Nova Scotia","2016A000212","International exports of sheep and lambs","July to December","Head","148","thousands","3","v44184862","5.12.2","0.0","","","","1"
"2010","Nova Scotia","2016A000212","Total slaughter of sheep and lambs","January to June","Head","148","thousands","3","v44184603","5.13.1","7.3","","","","1"
"2010","Nova Scotia","2016A000212","Total slaughter of sheep and lambs","July to December","Head","148","thousands","3","v44184863","5.13.2","8.1","","","","1"
"2010","Nova Scotia","2016A000212","Federal Provincial Inspected Slaughter (FPIS)","January to June","Head","148","thousands","3","v44184604","5.14.1","7.1","","","","1"
"2010","Nova Scotia","2016A000212","Federal Provincial Inspected Slaughter (FPIS)","July to December","Head","148","thousands","3","v44184864","5.14.2","8.1","","","","1"
"2010","Nova Scotia","2016A000212","International imports for slaughter of sheep and lambs","January to June","Head","148","thousands","3","v44184605","5.15.1","0.0","","","","1"
"2010","Nova Scotia","2016A000212","International imports for slaughter of sheep and lambs","July to December","Head","148","thousands","3","v44184865","5.15.2","0.0","","","","1"
"2010","Nova Scotia","2016A000212","Provincially inspected slaughter of sheep and lambs","January to June","Head","148","thousands","3","v44184606","5.16.1","0.0","","","","1"
"2010","Nova Scotia","2016A000212","Provincially inspected slaughter of sheep and lambs","July to December","Head","148","thousands","3","v44184866","5.16.2","0.0","","","","1"
"2010","Nova Scotia","2016A000212","Commercial slaughter of sheep and lambs, not elsewhere specified","January to June","Head","148","thousands","3","v44184607","5.17.1","0.2","","","","1"
"2010","Nova Scotia","2016A000212","Commercial slaughter of sheep and lambs, not elsewhere specified","July to December","Head","148","thousands","3","v44184867","5.17.2","0.0","","","","1"
"2010","Nova Scotia","2016A000212","Sheep and lambs consumed on farms","January to June","Head","148","thousands","3","v44184608","5.18.1","0.0","","","","1"
"2010","Nova Scotia","2016A000212","Sheep and lambs consumed on farms","July to December","Head","148","thousands","3","v44184868","5.18.2","0.0","","","","1"
"2010","Nova Scotia","2016A000212","Farm sales of sheep and lambs to consumers","January to June","Head","148","thousands","3","v44184609","5.19.1","0.0","","","","1"
"2010","Nova Scotia","2016A000212","Farm sales of sheep and lambs to consumers","July to December","Head","148","thousands","3","v44184869","5.19.2","0.0","","","","1"
"2010","Nova Scotia","2016A000212","Ending inventory of sheep and lambs","January to June","Head","148","thousands","3","v44184610","5.20.1","26.3","","","","1"
"2010","Nova Scotia","2016A000212","Ending inventory of sheep and lambs","July to December","Head","148","thousands","3","v44184870","5.20.2","19.6","","","","1"
"2010","New Brunswick","2016A000213","Total supply of sheep and lambs","January to June","Head","148","thousands","3","v44184611","6.1.1","10.1","","","","1"
"2010","New Brunswick","2016A000213","Total supply of sheep and lambs","July to December","Head","148","thousands","3","v44184871","6.1.2","9.0","","","","1"
"2010","New Brunswick","2016A000213","Beginning inventory of sheep and lambs","January to June","Head","148","thousands","3","v44184612","6.2.1","5.4","","","","1"
"2010","New Brunswick","2016A000213","Beginning inventory of sheep and lambs","July to December","Head","148","thousands","3","v44184872","6.2.2","8.2","","","","1"
"2010","New Brunswick","2016A000213","Lambs born","January to June","Head","148","thousands","3","v44184613","6.3.1","4.7","","","","1"
"2010","New Brunswick","2016A000213","Lambs born","July to December","Head","148","thousands","3","v44184873","6.3.2","0.8","","","","1"
"2010","New Brunswick","2016A000213","Interprovincial imports (net) of sheep and lambs","January to June","Head","148","thousands","3","v44184614","6.4.1","","..","","t","1"
"2010","New Brunswick","2016A000213","Interprovincial imports (net) of sheep and lambs","July to December","Head","148","thousands","3","v44184874","6.4.2","","..","","t","1"
"2010","New Brunswick","2016A000213","Interprovincial imports of sheep and lambs","January to June","Head","148","thousands","3","v79959424","6.21.1","0.0","","","","1"
"2010","New Brunswick","2016A000213","Interprovincial imports of sheep and lambs","July to December","Head","148","thousands","3","v79959425","6.21.2","0.0","","","","1"
"2010","New Brunswick","2016A000213","International imports of sheep and lambs","January to June","Head","148","thousands","3","v44184615","6.5.1","0.0","","","","1"
"2010","New Brunswick","2016A000213","International imports of sheep and lambs","July to December","Head","148","thousands","3","v44184875","6.5.2","0.0","","","","1"
"2010","New Brunswick","2016A000213","Total disposition of sheep and lambs","January to June","Head","148","thousands","3","v44184616","6.6.1","1.9","","","","1"
"2010","New Brunswick","2016A000213","Total disposition of sheep and lambs","July to December","Head","148","thousands","3","v44184876","6.6.2","3.0","","","","1"
"2010","New Brunswick","2016A000213","Deaths and condemnations of sheep and lambs","January to June","Head","148","thousands","3","v44184617","6.7.1","0.4","","","","1"
"2010","New Brunswick","2016A000213","Deaths and condemnations of sheep and lambs","July to December","Head","148","thousands","3","v44184877","6.7.2","0.2","","","","1"
"2010","New Brunswick","2016A000213","Deaths, sheep","January to June","Head","148","thousands","3","v44184618","6.8.1","0.1","","","","1"
"2010","New Brunswick","2016A000213","Deaths, sheep","July to December","Head","148","thousands","3","v44184878","6.8.2","0.1","","","","1"
"2010","New Brunswick","2016A000213","Deaths, lambs","January to June","Head","148","thousands","3","v44184619","6.9.1","0.3","","","","1"
"2010","New Brunswick","2016A000213","Deaths, lambs","July to December","Head","148","thousands","3","v44184879","6.9.2","0.1","","","","1"
"2010","New Brunswick","2016A000213","Condemnations of sheep and lambs","January to June","Head","148","thousands","3","v44184620","6.10.1","0.0","","","","1"
"2010","New Brunswick","2016A000213","Condemnations of sheep and lambs","July to December","Head","148","thousands","3","v44184880","6.10.2","0.0","","","","1"
"2010","New Brunswick","2016A000213","Interprovincial exports (net) of sheep and lambs","January to June","Head","148","thousands","3","v44184621","6.11.1","","..","","t","1"
"2010","New Brunswick","2016A000213","Interprovincial exports (net) of sheep and lambs","July to December","Head","148","thousands","3","v44184881","6.11.2","","..","","t","1"
"2010","New Brunswick","2016A000213","Interprovincial exports of sheep and lambs","January to June","Head","148","thousands","3","v79959426","6.22.1","0.5","","","","1"
"2010","New Brunswick","2016A000213","Interprovincial exports of sheep and lambs","July to December","Head","148","thousands","3","v79959427","6.22.2","1.6","","","","1"
"2010","New Brunswick","2016A000213","International exports of sheep and lambs","January to June","Head","148","thousands","3","v44184622","6.12.1","0.0","","","","1"
"2010","New Brunswick","2016A000213","International exports of sheep and lambs","July to December","Head","148","thousands","3","v44184882","6.12.2","0.0","","","","1"
"2010","New Brunswick","2016A000213","Total slaughter of sheep and lambs","January to June","Head","148","thousands","3","v44184623","6.13.1","1.0","","","","1"
"2010","New Brunswick","2016A000213","Total slaughter of sheep and lambs","July to December","Head","148","thousands","3","v44184883","6.13.2","1.2","","","","1"
"2010","New Brunswick","2016A000213","Federal Provincial Inspected Slaughter (FPIS)","January to June","Head","148","thousands","3","v44184624","6.14.1","0.0","","","","1"
"2010","New Brunswick","2016A000213","Federal Provincial Inspected Slaughter (FPIS)","July to December","Head","148","thousands","3","v44184884","6.14.2","0.0","","","","1"
"2010","New Brunswick","2016A000213","International imports for slaughter of sheep and lambs","January to June","Head","148","thousands","3","v44184625","6.15.1","0.0","","","","1"
"2010","New Brunswick","2016A000213","International imports for slaughter of sheep and lambs","July to December","Head","148","thousands","3","v44184885","6.15.2","0.0","","","","1"
"2010","New Brunswick","2016A000213","Provincially inspected slaughter of sheep and lambs","January to June","Head","148","thousands","3","v44184626","6.16.1","0.0","","","","1"
"2010","New Brunswick","2016A000213","Provincially inspected slaughter of sheep and lambs","July to December","Head","148","thousands","3","v44184886","6.16.2","0.0","","","","1"
"2010","New Brunswick","2016A000213","Commercial slaughter of sheep and lambs, not elsewhere specified","January to June","Head","148","thousands","3","v44184627","6.17.1","1.0","","","","1"
"2010","New Brunswick","2016A000213","Commercial slaughter of sheep and lambs, not elsewhere specified","July to December","Head","148","thousands","3","v44184887","6.17.2","1.2","","","","1"
"2010","New Brunswick","2016A000213","Sheep and lambs consumed on farms","January to June","Head","148","thousands","3","v44184628","6.18.1","0.0","","","","1"
"2010","New Brunswick","2016A000213","Sheep and lambs consumed on farms","July to December","Head","148","thousands","3","v44184888","6.18.2","0.0","","","","1"
"2010","New Brunswick","2016A000213","Farm sales of sheep and lambs to consumers","January to June","Head","148","thousands","3","v44184629","6.19.1","0.0","","","","1"
"2010","New Brunswick","2016A000213","Farm sales of sheep and lambs to consumers","July to December","Head","148","thousands","3","v44184889","6.19.2","0.0","","","","1"
"2010","New Brunswick","2016A000213","Ending inventory of sheep and lambs","January to June","Head","148","thousands","3","v44184630","6.20.1","8.2","","","","1"
"2010","New Brunswick","2016A000213","Ending inventory of sheep and lambs","July to December","Head","148","thousands","3","v44184890","6.20.2","6.0","","","","1"
"2010","Quebec","2016A000224","Total supply of sheep and lambs","January to June","Head","148","thousands","3","v44184631","7.1.1","398.5","","","","1"
"2010","Quebec","2016A000224","Total supply of sheep and lambs","July to December","Head","148","thousands","3","v44184891","7.1.2","362.2","","","","1"
"2010","Quebec","2016A000224","Beginning inventory of sheep and lambs","January to June","Head","148","thousands","3","v44184632","7.2.1","243.0","","","","1"
"2010","Quebec","2016A000224","Beginning inventory of sheep and lambs","July to December","Head","148","thousands","3","v44184892","7.2.2","280.0","","","","1"
"2010","Quebec","2016A000224","Lambs born","January to June","Head","148","thousands","3","v44184633","7.3.1","150.0","","","","1"
"2010","Quebec","2016A000224","Lambs born","July to December","Head","148","thousands","3","v44184893","7.3.2","77.7","","","","1"
"2010","Quebec","2016A000224","Interprovincial imports (net) of sheep and lambs","January to June","Head","148","thousands","3","v44184634","7.4.1","","..","","t","1"
"2010","Quebec","2016A000224","Interprovincial imports (net) of sheep and lambs","July to December","Head","148","thousands","3","v44184894","7.4.2","","..","","t","1"
"2010","Quebec","2016A000224","Interprovincial imports of sheep and lambs","January to June","Head","148","thousands","3","v79959428","7.21.1","5.5","","","","1"
"2010","Quebec","2016A000224","Interprovincial imports of sheep and lambs","July to December","Head","148","thousands","3","v79959429","7.21.2","4.5","","","","1"
"2010","Quebec","2016A000224","International imports of sheep and lambs","January to June","Head","148","thousands","3","v44184635","7.5.1","0.0","","","","1"
"2010","Quebec","2016A000224","International imports of sheep and lambs","July to December","Head","148","thousands","3","v44184895","7.5.2","0.0","","","","1"
"2010","Quebec","2016A000224","Total disposition of sheep and lambs","January to June","Head","148","thousands","3","v44184636","7.6.1","118.5","","","","1"
"2010","Quebec","2016A000224","Total disposition of sheep and lambs","July to December","Head","148","thousands","3","v44184896","7.6.2","130.2","","","","1"
"2010","Quebec","2016A000224","Deaths and condemnations of sheep and lambs","January to June","Head","148","thousands","3","v44184637","7.7.1","20.2","","","","1"
"2010","Quebec","2016A000224","Deaths and condemnations of sheep and lambs","July to December","Head","148","thousands","3","v44184897","7.7.2","8.2","","","","1"
"2010","Quebec","2016A000224","Deaths, sheep","January to June","Head","148","thousands","3","v44184638","7.8.1","2.8","","","","1"
"2010","Quebec","2016A000224","Deaths, sheep","July to December","Head","148","thousands","3","v44184898","7.8.2","4.6","","","","1"
"2010","Quebec","2016A000224","Deaths, lambs","January to June","Head","148","thousands","3","v44184639","7.9.1","17.0","","","","1"
"2010","Quebec","2016A000224","Deaths, lambs","July to December","Head","148","thousands","3","v44184899","7.9.2","3.2","","","","1"
"2010","Quebec","2016A000224","Condemnations of sheep and lambs","January to June","Head","148","thousands","3","v44184640","7.10.1","0.4","","","","1"
"2010","Quebec","2016A000224","Condemnations of sheep and lambs","July to December","Head","148","thousands","3","v44184900","7.10.2","0.4","","","","1"
"2010","Quebec","2016A000224","Interprovincial exports (net) of sheep and lambs","January to June","Head","148","thousands","3","v44184641","7.11.1","","..","","t","1"
"2010","Quebec","2016A000224","Interprovincial exports (net) of sheep and lambs","July to December","Head","148","thousands","3","v44184901","7.11.2","","..","","t","1"
"2010","Quebec","2016A000224","Interprovincial exports of sheep and lambs","January to June","Head","148","thousands","3","v79959430","7.22.1","31.3","","","","1"
"2010","Quebec","2016A000224","Interprovincial exports of sheep and lambs","July to December","Head","148","thousands","3","v79959431","7.22.2","51.5","","","","1"
"2010","Quebec","2016A000224","International exports of sheep and lambs","January to June","Head","148","thousands","3","v44184642","7.12.1","0.0","","","","1"
"2010","Quebec","2016A000224","International exports of sheep and lambs","July to December","Head","148","thousands","3","v44184902","7.12.2","0.0","","","","1"
"2010","Quebec","2016A000224","Total slaughter of sheep and lambs","January to June","Head","148","thousands","3","v44184643","7.13.1","67.0","","","","1"
"2010","Quebec","2016A000224","Total slaughter of sheep and lambs","July to December","Head","148","thousands","3","v44184903","7.13.2","70.5","","","","1"
"2010","Quebec","2016A000224","Federal Provincial Inspected Slaughter (FPIS)","January to June","Head","148","thousands","3","v44184644","7.14.1","65.2","","","","1"
"2010","Quebec","2016A000224","Federal Provincial Inspected Slaughter (FPIS)","July to December","Head","148","thousands","3","v44184904","7.14.2","65.5","","","","1"
"2010","Quebec","2016A000224","International imports for slaughter of sheep and lambs","January to June","Head","148","thousands","3","v44184645","7.15.1","0.0","","","","1"
"2010","Quebec","2016A000224","International imports for slaughter of sheep and lambs","July to December","Head","148","thousands","3","v44184905","7.15.2","0.0","","","","1"
"2010","Quebec","2016A000224","Provincially inspected slaughter of sheep and lambs","January to June","Head","148","thousands","3","v44184646","7.16.1","0.0","","","","1"
"2010","Quebec","2016A000224","Provincially inspected slaughter of sheep and lambs","July to December","Head","148","thousands","3","v44184906","7.16.2","0.0","","","","1"
"2010","Quebec","2016A000224","Commercial slaughter of sheep and lambs, not elsewhere specified","January to June","Head","148","thousands","3","v44184647","7.17.1","0.0","","","","1"
"2010","Quebec","2016A000224","Commercial slaughter of sheep and lambs, not elsewhere specified","July to December","Head","148","thousands","3","v44184907","7.17.2","0.0","","","","1"
"2010","Quebec","2016A000224","Sheep and lambs consumed on farms","January to June","Head","148","thousands","3","v44184648","7.18.1","0.6","","","","1"
"2010","Quebec","2016A000224","Sheep and lambs consumed on farms","July to December","Head","148","thousands","3","v44184908","7.18.2","1.0","","","","1"
"2010","Quebec","2016A000224","Farm sales of sheep and lambs to consumers","January to June","Head","148","thousands","3","v44184649","7.19.1","1.2","","","","1"
"2010","Quebec","2016A000224","Farm sales of sheep and lambs to consumers","July to December","Head","148","thousands","3","v44184909","7.19.2","4.0","","","","1"
"2010","Quebec","2016A000224","Ending inventory of sheep and lambs","January to June","Head","148","thousands","3","v44184650","7.20.1","280.0","","","","1"
"2010","Quebec","2016A000224","Ending inventory of sheep and lambs","July to December","Head","148","thousands","3","v44184910","7.20.2","232.0","","","","1"
"2010","Ontario","2016A000235","Total supply of sheep and lambs","January to June","Head","148","thousands","3","v44184651","8.1.1","544.0","","","","1"
"2010","Ontario","2016A000235","Total supply of sheep and lambs","July to December","Head","148","thousands","3","v44184911","8.1.2","456.3","","","","1"
"2010","Ontario","2016A000235","Beginning inventory of sheep and lambs","January to June","Head","148","thousands","3","v44184652","8.2.1","242.0","","","","1"
"2010","Ontario","2016A000235","Beginning inventory of sheep and lambs","July to December","Head","148","thousands","3","v44184912","8.2.2","343.0","","","","1"
"2010","Ontario","2016A000235","Lambs born","January to June","Head","148","thousands","3","v44184653","8.3.1","213.1","","","","1"
"2010","Ontario","2016A000235","Lambs born","July to December","Head","148","thousands","3","v44184913","8.3.2","66.6","","","","1"
"2010","Ontario","2016A000235","Interprovincial imports (net) of sheep and lambs","January to June","Head","148","thousands","3","v44184654","8.4.1","","..","","t","1"
"2010","Ontario","2016A000235","Interprovincial imports (net) of sheep and lambs","July to December","Head","148","thousands","3","v44184914","8.4.2","","..","","t","1"
"2010","Ontario","2016A000235","Interprovincial imports of sheep and lambs","January to June","Head","148","thousands","3","v79959432","8.21.1","86.1","","","","1"
"2010","Ontario","2016A000235","Interprovincial imports of sheep and lambs","July to December","Head","148","thousands","3","v79959433","8.21.2","46.6","","","","1"
"2010","Ontario","2016A000235","International imports of sheep and lambs","January to June","Head","148","thousands","3","v44184655","8.5.1","2.8","","","","1"
"2010","Ontario","2016A000235","International imports of sheep and lambs","July to December","Head","148","thousands","3","v44184915","8.5.2","0.1","","","","1"
"2010","Ontario","2016A000235","Total disposition of sheep and lambs","January to June","Head","148","thousands","3","v44184656","8.6.1","201.0","","","","1"
"2010","Ontario","2016A000235","Total disposition of sheep and lambs","July to December","Head","148","thousands","3","v44184916","8.6.2","193.3","","","","1"
"2010","Ontario","2016A000235","Deaths and condemnations of sheep and lambs","January to June","Head","148","thousands","3","v44184657","8.7.1","23.9","","","","1"
"2010","Ontario","2016A000235","Deaths and condemnations of sheep and lambs","July to December","Head","148","thousands","3","v44184917","8.7.2","11.5","","","","1"
"2010","Ontario","2016A000235","Deaths, sheep","January to June","Head","148","thousands","3","v44184658","8.8.1","1.0","","","","1"
"2010","Ontario","2016A000235","Deaths, sheep","July to December","Head","148","thousands","3","v44184918","8.8.2","5.1","","","","1"
"2010","Ontario","2016A000235","Deaths, lambs","January to June","Head","148","thousands","3","v44184659","8.9.1","22.0","","","","1"
"2010","Ontario","2016A000235","Deaths, lambs","July to December","Head","148","thousands","3","v44184919","8.9.2","5.3","","","","1"
"2010","Ontario","2016A000235","Condemnations of sheep and lambs","January to June","Head","148","thousands","3","v44184660","8.10.1","0.9","","","","1"
"2010","Ontario","2016A000235","Condemnations of sheep and lambs","July to December","Head","148","thousands","3","v44184920","8.10.2","1.1","","","","1"
"2010","Ontario","2016A000235","Interprovincial exports (net) of sheep and lambs","January to June","Head","148","thousands","3","v44184661","8.11.1","","..","","t","1"
"2010","Ontario","2016A000235","Interprovincial exports (net) of sheep and lambs","July to December","Head","148","thousands","3","v44184921","8.11.2","","..","","t","1"
"2010","Ontario","2016A000235","Interprovincial exports of sheep and lambs","January to June","Head","148","thousands","3","v79959434","8.22.1","14.4","","","","1"
"2010","Ontario","2016A000235","Interprovincial exports of sheep and lambs","July to December","Head","148","thousands","3","v79959435","8.22.2","21.1","","","","1"
"2010","Ontario","2016A000235","International exports of sheep and lambs","January to June","Head","148","thousands","3","v44184662","8.12.1","0.0","","","","1"
"2010","Ontario","2016A000235","International exports of sheep and lambs","July to December","Head","148","thousands","3","v44184922","8.12.2","1.4","","","","1"
"2010","Ontario","2016A000235","Total slaughter of sheep and lambs","January to June","Head","148","thousands","3","v44184663","8.13.1","162.7","","","","1"
"2010","Ontario","2016A000235","Total slaughter of sheep and lambs","July to December","Head","148","thousands","3","v44184923","8.13.2","159.3","","","","1"
"2010","Ontario","2016A000235","Federal Provincial Inspected Slaughter (FPIS)","January to June","Head","148","thousands","3","v44184664","8.14.1","121.6","","","","1"
"2010","Ontario","2016A000235","Federal Provincial Inspected Slaughter (FPIS)","July to December","Head","148","thousands","3","v44184924","8.14.2","139.2","","","","1"
"2010","Ontario","2016A000235","International imports for slaughter of sheep and lambs","January to June","Head","148","thousands","3","v44184665","8.15.1","0.0","","","","1"
"2010","Ontario","2016A000235","International imports for slaughter of sheep and lambs","July to December","Head","148","thousands","3","v44184925","8.15.2","0.0","","","","1"
"2010","Ontario","2016A000235","Provincially inspected slaughter of sheep and lambs","January to June","Head","148","thousands","3","v44184666","8.16.1","0.0","","","","1"
"2010","Ontario","2016A000235","Provincially inspected slaughter of sheep and lambs","July to December","Head","148","thousands","3","v44184926","8.16.2","0.0","","","","1"
"2010","Ontario","2016A000235","Commercial slaughter of sheep and lambs, not elsewhere specified","January to June","Head","148","thousands","3","v44184667","8.17.1","11.0","","","","1"
"2010","Ontario","2016A000235","Commercial slaughter of sheep and lambs, not elsewhere specified","July to December","Head","148","thousands","3","v44184927","8.17.2","12.2","","","","1"
"2010","Ontario","2016A000235","Sheep and lambs consumed on farms","January to June","Head","148","thousands","3","v44184668","8.18.1","1.5","","","","1"
"2010","Ontario","2016A000235","Sheep and lambs consumed on farms","July to December","Head","148","thousands","3","v44184928","8.18.2","1.8","","","","1"
"2010","Ontario","2016A000235","Farm sales of sheep and lambs to consumers","January to June","Head","148","thousands","3","v44184669","8.19.1","28.6","","","","1"
"2010","Ontario","2016A000235","Farm sales of sheep and lambs to consumers","July to December","Head","148","thousands","3","v44184929","8.19.2","6.1","","","","1"
"2010","Ontario","2016A000235","Ending inventory of sheep and lambs","January to June","Head","148","thousands","3","v44184670","8.20.1","343.0","","","","1"
"2010","Ontario","2016A000235","Ending inventory of sheep and lambs","July to December","Head","148","thousands","3","v44184930","8.20.2","263.0","","","","1"
"2010","Western provinces","","Total supply of sheep and lambs","January to June","Head","148","thousands","3","v44184671","9.1.1","639.4","","","","1"
"2010","Western provinces","","Total supply of sheep and lambs","July to December","Head","148","thousands","3","v44184931","9.1.2","547.2","","","","1"
"2010","Western provinces","","Beginning inventory of sheep and lambs","January to June","Head","148","thousands","3","v44184672","9.2.1","340.0","","","","1"
"2010","Western provinces","","Beginning inventory of sheep and lambs","July to December","Head","148","thousands","3","v44184932","9.2.2","438.0","","","","1"
"2010","Western provinces","","Lambs born","January to June","Head","148","thousands","3","v44184673","9.3.1","254.5","","","","1"
"2010","Western provinces","","Lambs born","July to December","Head","148","thousands","3","v44184933","9.3.2","42.9","","","","1"
"2010","Western provinces","","Interprovincial imports (net) of sheep and lambs","January to June","Head","148","thousands","3","v44184674","9.4.1","","..","","t","1"
"2010","Western provinces","","Interprovincial imports (net) of sheep and lambs","July to December","Head","148","thousands","3","v44184934","9.4.2","","..","","t","1"
"2010","Western provinces","","Interprovincial imports of sheep and lambs","January to June","Head","148","thousands","3","v79959436","9.21.1","30.3","","","","1"
"2010","Western provinces","","Interprovincial imports of sheep and lambs","July to December","Head","148","thousands","3","v79959437","9.21.2","52.5","","","","1"
"2010","Western provinces","","International imports of sheep and lambs","January to June","Head","148","thousands","3","v44184675","9.5.1","14.6","","","","1"
"2010","Western provinces","","International imports of sheep and lambs","July to December","Head","148","thousands","3","v44184935","9.5.2","13.8","","","","1"
"2010","Western provinces","","Total disposition of sheep and lambs","January to June","Head","148","thousands","3","v44184676","9.6.1","201.4","","","","1"
"2010","Western provinces","","Total disposition of sheep and lambs","July to December","Head","148","thousands","3","v44184936","9.6.2","197.2","","","","1"
"2010","Western provinces","","Deaths and condemnations of sheep and lambs","January to June","Head","148","thousands","3","v44184677","9.7.1","30.5","","","","1"
"2010","Western provinces","","Deaths and condemnations of sheep and lambs","July to December","Head","148","thousands","3","v44184937","9.7.2","24.8","","","","1"
"2010","Western provinces","","Deaths, sheep","January to June","Head","148","thousands","3","v44184678","9.8.1","7.0","","","","1"
"2010","Western provinces","","Deaths, sheep","July to December","Head","148","thousands","3","v44184938","9.8.2","18.6","","","","1"
"2010","Western provinces","","Deaths, lambs","January to June","Head","148","thousands","3","v44184679","9.9.1","23.3","","","","1"
"2010","Western provinces","","Deaths, lambs","July to December","Head","148","thousands","3","v44184939","9.9.2","5.9","","","","1"
"2010","Western provinces","","Condemnations of sheep and lambs","January to June","Head","148","thousands","3","v44184680","9.10.1","0.2","","","","1"
"2010","Western provinces","","Condemnations of sheep and lambs","July to December","Head","148","thousands","3","v44184940","9.10.2","0.3","","","","1"
"2010","Western provinces","","Interprovincial exports (net) of sheep and lambs","January to June","Head","148","thousands","3","v44184681","9.11.1","","..","","t","1"
"2010","Western provinces","","Interprovincial exports (net) of sheep and lambs","July to December","Head","148","thousands","3","v44184941","9.11.2","","..","","t","1"
"2010","Western provinces","","Interprovincial exports of sheep and lambs","January to June","Head","148","thousands","3","v79959438","9.22.1","73.5","","","","1"
"2010","Western provinces","","Interprovincial exports of sheep and lambs","July to December","Head","148","thousands","3","v79959439","9.22.2","27.8","","","","1"
"2010","Western provinces","","International exports of sheep and lambs","January to June","Head","148","thousands","3","v44184682","9.12.1","0.0","","","","1"
"2010","Western provinces","","International exports of sheep and lambs","July to December","Head","148","thousands","3","v44184942","9.12.2","0.0","","","","1"
"2010","Western provinces","","Total slaughter of sheep and lambs","January to June","Head","148","thousands","3","v44184683","9.13.1","97.4","","","","1"
"2010","Western provinces","","Total slaughter of sheep and lambs","July to December","Head","148","thousands","3","v44184943","9.13.2","144.6","","","","1"
"2010","Western provinces","","Federal Provincial Inspected Slaughter (FPIS)","January to June","Head","148","thousands","3","v44184684","9.14.1","48.1","","","","1"
"2010","Western provinces","","Federal Provincial Inspected Slaughter (FPIS)","July to December","Head","148","thousands","3","v44184944","9.14.2","62.2","","","","1"
"2010","Western provinces","","International imports for slaughter of sheep and lambs","January to June","Head","148","thousands","3","v44184685","9.15.1","0.0","","","","1"
"2010","Western provinces","","International imports for slaughter of sheep and lambs","July to December","Head","148","thousands","3","v44184945","9.15.2","0.0","","","","1"
"2010","Western provinces","","Provincially inspected slaughter of sheep and lambs","January to June","Head","148","thousands","3","v44184686","9.16.1","0.0","","","","1"
"2010","Western provinces","","Provincially inspected slaughter of sheep and lambs","July to December","Head","148","thousands","3","v44184946","9.16.2","0.0","","","","1"
"2010","Western provinces","","Commercial slaughter of sheep and lambs, not elsewhere specified","January to June","Head","148","thousands","3","v44184687","9.17.1","0.2","","","","1"
"2010","Western provinces","","Commercial slaughter of sheep and lambs, not elsewhere specified","July to December","Head","148","thousands","3","v44184947","9.17.2","1.0","","","","1"
"2010","Western provinces","","Sheep and lambs consumed on farms","January to June","Head","148","thousands","3","v44184688","9.18.1","5.7","","","","1"
