"REF_DATE","GEO","DGUID","Supply and disposition of hogs","Survey date","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","Nova Scotia","2016A000212","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363643","5.6.2","","x","","","1"
"2015","Nova Scotia","2016A000212","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723107","5.7.1","","x","","","1"
"2015","Nova Scotia","2016A000212","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723108","5.7.2","","x","","","1"
"2015","Nova Scotia","2016A000212","International exports of hogs","January to June","Head","148","thousands","3","v1064723109","5.8.1","","x","","","1"
"2015","Nova Scotia","2016A000212","International exports of hogs","July to December","Head","148","thousands","3","v1064723110","5.8.2","","x","","","1"
"2015","Nova Scotia","2016A000212","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723111","5.9.1","","x","","","1"
"2015","Nova Scotia","2016A000212","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723112","5.9.2","","x","","","1"
"2015","Nova Scotia","2016A000212","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363644","5.10.1","","x","","","1"
"2015","Nova Scotia","2016A000212","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363645","5.10.2","","x","","","1"
"2015","Nova Scotia","2016A000212","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723113","5.11.1","","x","","","1"
"2015","Nova Scotia","2016A000212","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723114","5.11.2","","x","","","1"
"2015","New Brunswick","2016A000213","Total supply of hogs","January to June","Head","148","thousands","3","v1064723115","6.1.1","124.0","","","","1"
"2015","New Brunswick","2016A000213","Total supply of hogs","July to December","Head","148","thousands","3","v1064723116","6.1.2","126.4","","","","1"
"2015","New Brunswick","2016A000213","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723117","6.2.1","33.2","","","","1"
"2015","New Brunswick","2016A000213","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723118","6.2.2","35.5","","","","1"
"2015","New Brunswick","2016A000213","Pig crop","January to June","Head","148","thousands","3","v1064723119","6.3.1","90.8","","","","1"
"2015","New Brunswick","2016A000213","Pig crop","July to December","Head","148","thousands","3","v1064723120","6.3.2","90.9","","","","1"
"2015","New Brunswick","2016A000213","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723121","6.4.1","0.0","","","","1"
"2015","New Brunswick","2016A000213","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723122","6.4.2","0.0","","","","1"
"2015","New Brunswick","2016A000213","International imports of hogs","January to June","Head","148","thousands","3","v1064723123","6.5.1","0.0","","","","1"
"2015","New Brunswick","2016A000213","International imports of hogs","July to December","Head","148","thousands","3","v1064723124","6.5.2","0.0","","","","1"
"2015","New Brunswick","2016A000213","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363646","6.6.1","88.5","","","","1"
"2015","New Brunswick","2016A000213","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363647","6.6.2","92.5","","","","1"
"2015","New Brunswick","2016A000213","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723125","6.7.1","81.4","","","","1"
"2015","New Brunswick","2016A000213","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723126","6.7.2","78.7","","","","1"
"2015","New Brunswick","2016A000213","International exports of hogs","January to June","Head","148","thousands","3","v1064723127","6.8.1","0.2","","","","1"
"2015","New Brunswick","2016A000213","International exports of hogs","July to December","Head","148","thousands","3","v1064723128","6.8.2","7.5","","","","1"
"2015","New Brunswick","2016A000213","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723129","6.9.1","0.3","","","","1"
"2015","New Brunswick","2016A000213","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723130","6.9.2","0.6","","","","1"
"2015","New Brunswick","2016A000213","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363648","6.10.1","6.6","","","","1"
"2015","New Brunswick","2016A000213","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363649","6.10.2","5.7","","","","1"
"2015","New Brunswick","2016A000213","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723131","6.11.1","35.5","","","","1"
"2015","New Brunswick","2016A000213","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723132","6.11.2","33.9","","","","1"
"2015","Quebec","2016A000224","Total supply of hogs","January to June","Head","148","thousands","3","v1064723133","7.1.1","7849.7","","","","1"
"2015","Quebec","2016A000224","Total supply of hogs","July to December","Head","148","thousands","3","v1064723134","7.1.2","8196.3","","","","1"
"2015","Quebec","2016A000224","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723135","7.2.1","4210.0","","","","1"
"2015","Quebec","2016A000224","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723136","7.2.2","4165.0","","","","1"
"2015","Quebec","2016A000224","Pig crop","January to June","Head","148","thousands","3","v1064723137","7.3.1","3282.0","","","","1"
"2015","Quebec","2016A000224","Pig crop","July to December","Head","148","thousands","3","v1064723138","7.3.2","3687.4","","","","1"
"2015","Quebec","2016A000224","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723139","7.4.1","357.6","","","","1"
"2015","Quebec","2016A000224","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723140","7.4.2","343.7","","","","1"
"2015","Quebec","2016A000224","International imports of hogs","January to June","Head","148","thousands","3","v1064723141","7.5.1","0.1","","","","1"
"2015","Quebec","2016A000224","International imports of hogs","July to December","Head","148","thousands","3","v1064723142","7.5.2","0.2","","","","1"
"2015","Quebec","2016A000224","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363650","7.6.1","3684.7","","","","1"
"2015","Quebec","2016A000224","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363651","7.6.2","3931.3","","","","1"
"2015","Quebec","2016A000224","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723143","7.7.1","2.1","","","","1"
"2015","Quebec","2016A000224","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723144","7.7.2","1.9","","","","1"
"2015","Quebec","2016A000224","International exports of hogs","January to June","Head","148","thousands","3","v1064723145","7.8.1","11.9","","","","1"
"2015","Quebec","2016A000224","International exports of hogs","July to December","Head","148","thousands","3","v1064723146","7.8.2","8.5","","","","1"
"2015","Quebec","2016A000224","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723147","7.9.1","185.0","","","","1"
"2015","Quebec","2016A000224","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723148","7.9.2","197.4","","","","1"
"2015","Quebec","2016A000224","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363652","7.10.1","3485.7","","","","1"
"2015","Quebec","2016A000224","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363653","7.10.2","3723.5","","","","1"
"2015","Quebec","2016A000224","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723149","7.11.1","4165.0","","","","1"
"2015","Quebec","2016A000224","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723150","7.11.2","4265.0","","","","1"
"2015","Ontario","2016A000235","Total supply of hogs","January to June","Head","148","thousands","3","v1064723151","8.1.1","7061.1","","","","1"
"2015","Ontario","2016A000235","Total supply of hogs","July to December","Head","148","thousands","3","v1064723152","8.1.2","7228.6","","","","1"
"2015","Ontario","2016A000235","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723153","8.2.1","3155.8","","","","1"
"2015","Ontario","2016A000235","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723154","8.2.2","3354.3","","","","1"
"2015","Ontario","2016A000235","Pig crop","January to June","Head","148","thousands","3","v1064723155","8.3.1","3857.2","","","","1"
"2015","Ontario","2016A000235","Pig crop","July to December","Head","148","thousands","3","v1064723156","8.3.2","3834.9","","","","1"
"2015","Ontario","2016A000235","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723157","8.4.1","46.1","","","","1"
"2015","Ontario","2016A000235","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723158","8.4.2","38.5","","","","1"
"2015","Ontario","2016A000235","International imports of hogs","January to June","Head","148","thousands","3","v1064723159","8.5.1","2.0","","","","1"
"2015","Ontario","2016A000235","International imports of hogs","July to December","Head","148","thousands","3","v1064723160","8.5.2","0.9","","","","1"
"2015","Ontario","2016A000235","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363654","8.6.1","3706.8","","","","1"
"2015","Ontario","2016A000235","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363655","8.6.2","3794.0","","","","1"
"2015","Ontario","2016A000235","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723161","8.7.1","257.5","","","","1"
"2015","Ontario","2016A000235","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723162","8.7.2","240.6","","","","1"
"2015","Ontario","2016A000235","International exports of hogs","January to June","Head","148","thousands","3","v1064723163","8.8.1","706.2","","","","1"
"2015","Ontario","2016A000235","International exports of hogs","July to December","Head","148","thousands","3","v1064723164","8.8.2","769.8","","","","1"
"2015","Ontario","2016A000235","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723165","8.9.1","169.1","","","","1"
"2015","Ontario","2016A000235","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723166","8.9.2","174.1","","","","1"
"2015","Ontario","2016A000235","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363656","8.10.1","2574.0","","","","1"
"2015","Ontario","2016A000235","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363657","8.10.2","2609.5","","","","1"
"2015","Ontario","2016A000235","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723167","8.11.1","3354.3","","","","1"
"2015","Ontario","2016A000235","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723168","8.11.2","3434.6","","","","1"
"2015","Western provinces","","Total supply of hogs","January to June","Head","148","thousands","3","v1064723169","9.1.1","12706.5","","","","1"
"2015","Western provinces","","Total supply of hogs","July to December","Head","148","thousands","3","v1064723170","9.1.2","12893.6","","","","1"
"2015","Western provinces","","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723171","9.2.1","5717.0","","","","1"
"2015","Western provinces","","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723172","9.2.2","5750.0","","","","1"
"2015","Western provinces","","Pig crop","January to June","Head","148","thousands","3","v1064723173","9.3.1","6909.4","","","","1"
"2015","Western provinces","","Pig crop","July to December","Head","148","thousands","3","v1064723174","9.3.2","7050.0","","","","1"
"2015","Western provinces","","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723175","9.4.1","78.3","","","","1"
"2015","Western provinces","","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723176","9.4.2","92.1","","","","1"
"2015","Western provinces","","International imports of hogs","January to June","Head","148","thousands","3","v1064723177","9.5.1","1.8","","","","1"
"2015","Western provinces","","International imports of hogs","July to December","Head","148","thousands","3","v1064723178","9.5.2","1.5","","","","1"
"2015","Western provinces","","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363658","9.6.1","6956.5","","","","1"
"2015","Western provinces","","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363659","9.6.2","7054.6","","","","1"
"2015","Western provinces","","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723179","9.7.1","86.1","","","","1"
"2015","Western provinces","","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723180","9.7.2","101.4","","","","1"
"2015","Western provinces","","International exports of hogs","January to June","Head","148","thousands","3","v1064723181","9.8.1","2162.1","","","","1"
"2015","Western provinces","","International exports of hogs","July to December","Head","148","thousands","3","v1064723182","9.8.2","2103.4","","","","1"
"2015","Western provinces","","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723183","9.9.1","339.7","","","","1"
"2015","Western provinces","","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723184","9.9.2","344.1","","","","1"
"2015","Western provinces","","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363660","9.10.1","4368.6","","","","1"
"2015","Western provinces","","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363661","9.10.2","4505.7","","","","1"
"2015","Western provinces","","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723185","9.11.1","5750.0","","","","1"
"2015","Western provinces","","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723186","9.11.2","5839.0","","","","1"
"2015","Manitoba","2016A000246","Total supply of hogs","January to June","Head","148","thousands","3","v1064723187","10.1.1","7416.4","","","","1"
"2015","Manitoba","2016A000246","Total supply of hogs","July to December","Head","148","thousands","3","v1064723188","10.1.2","7391.4","","","","1"
"2015","Manitoba","2016A000246","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723189","10.2.1","3190.0","","","","1"
"2015","Manitoba","2016A000246","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723190","10.2.2","3235.0","","","","1"
"2015","Manitoba","2016A000246","Pig crop","January to June","Head","148","thousands","3","v1064723191","10.3.1","4200.7","","","","1"
"2015","Manitoba","2016A000246","Pig crop","July to December","Head","148","thousands","3","v1064723192","10.3.2","4130.0","","","","1"
"2015","Manitoba","2016A000246","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723193","10.4.1","24.0","","","","1"
"2015","Manitoba","2016A000246","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723194","10.4.2","25.0","","","","1"
"2015","Manitoba","2016A000246","International imports of hogs","January to June","Head","148","thousands","3","v1064723195","10.5.1","1.7","","","","1"
"2015","Manitoba","2016A000246","International imports of hogs","July to December","Head","148","thousands","3","v1064723196","10.5.2","1.4","","","","1"
"2015","Manitoba","2016A000246","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363662","10.6.1","4181.4","","","","1"
"2015","Manitoba","2016A000246","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363663","10.6.2","4141.4","","","","1"
"2015","Manitoba","2016A000246","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723197","10.7.1","36.1","","","","1"
"2015","Manitoba","2016A000246","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723198","10.7.2","41.2","","","","1"
"2015","Manitoba","2016A000246","International exports of hogs","January to June","Head","148","thousands","3","v1064723199","10.8.1","1692.9","","","","1"
"2015","Manitoba","2016A000246","International exports of hogs","July to December","Head","148","thousands","3","v1064723200","10.8.2","1599.1","","","","1"
"2015","Manitoba","2016A000246","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723201","10.9.1","206.6","","","","1"
"2015","Manitoba","2016A000246","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723202","10.9.2","204.8","","","","1"
"2015","Manitoba","2016A000246","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363664","10.10.1","2245.8","","","","1"
"2015","Manitoba","2016A000246","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363665","10.10.2","2296.3","","","","1"
"2015","Manitoba","2016A000246","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723203","10.11.1","3235.0","","","","1"
"2015","Manitoba","2016A000246","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723204","10.11.2","3250.0","","","","1"
"2015","Saskatchewan","2016A000247","Total supply of hogs","January to June","Head","148","thousands","3","v1064723205","11.1.1","2180.0","","","","1"
"2015","Saskatchewan","2016A000247","Total supply of hogs","July to December","Head","148","thousands","3","v1064723206","11.1.2","2277.5","","","","1"
"2015","Saskatchewan","2016A000247","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723207","11.2.1","1045.0","","","","1"
"2015","Saskatchewan","2016A000247","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723208","11.2.2","1035.0","","","","1"
"2015","Saskatchewan","2016A000247","Pig crop","January to June","Head","148","thousands","3","v1064723209","11.3.1","1108.1","","","","1"
"2015","Saskatchewan","2016A000247","Pig crop","July to December","Head","148","thousands","3","v1064723210","11.3.2","1212.4","","","","1"
"2015","Saskatchewan","2016A000247","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723211","11.4.1","26.8","","","","1"
"2015","Saskatchewan","2016A000247","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723212","11.4.2","30.1","","","","1"
"2015","Saskatchewan","2016A000247","International imports of hogs","January to June","Head","148","thousands","3","v1064723213","11.5.1","0.1","","","","1"
"2015","Saskatchewan","2016A000247","International imports of hogs","July to December","Head","148","thousands","3","v1064723214","11.5.2","0.0","","","","1"
"2015","Saskatchewan","2016A000247","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363666","11.6.1","1145.0","","","","1"
"2015","Saskatchewan","2016A000247","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363667","11.6.2","1222.5","","","","1"
"2015","Saskatchewan","2016A000247","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723215","11.7.1","37.0","","","","1"
"2015","Saskatchewan","2016A000247","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723216","11.7.2","47.2","","","","1"
"2015","Saskatchewan","2016A000247","International exports of hogs","January to June","Head","148","thousands","3","v1064723217","11.8.1","136.4","","","","1"
"2015","Saskatchewan","2016A000247","International exports of hogs","July to December","Head","148","thousands","3","v1064723218","11.8.2","192.9","","","","1"
"2015","Saskatchewan","2016A000247","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723219","11.9.1","54.2","","","","1"
"2015","Saskatchewan","2016A000247","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723220","11.9.2","57.4","","","","1"
"2015","Saskatchewan","2016A000247","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363668","11.10.1","917.4","","","","1"
"2015","Saskatchewan","2016A000247","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363669","11.10.2","925.0","","","","1"
"2015","Saskatchewan","2016A000247","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723221","11.11.1","1035.0","","","","1"
"2015","Saskatchewan","2016A000247","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723222","11.11.2","1055.0","","","","1"
"2015","Alberta","2016A000248","Total supply of hogs","January to June","Head","148","thousands","3","v1064723223","12.1.1","2921.5","","","","1"
"2015","Alberta","2016A000248","Total supply of hogs","July to December","Head","148","thousands","3","v1064723224","12.1.2","3025.7","","","","1"
"2015","Alberta","2016A000248","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723225","12.2.1","1390.0","","","","1"
"2015","Alberta","2016A000248","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723226","12.2.2","1395.0","","","","1"
"2015","Alberta","2016A000248","Pig crop","January to June","Head","148","thousands","3","v1064723227","12.3.1","1510.0","","","","1"
"2015","Alberta","2016A000248","Pig crop","July to December","Head","148","thousands","3","v1064723228","12.3.2","1605.6","","","","1"
"2015","Alberta","2016A000248","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723229","12.4.1","21.5","","","","1"
"2015","Alberta","2016A000248","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723230","12.4.2","25.0","","","","1"
"2015","Alberta","2016A000248","International imports of hogs","January to June","Head","148","thousands","3","v1064723231","12.5.1","0.0","","","","1"
"2015","Alberta","2016A000248","International imports of hogs","July to December","Head","148","thousands","3","v1064723232","12.5.2","0.1","","","","1"
"2015","Alberta","2016A000248","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363670","12.6.1","1526.5","","","","1"
"2015","Alberta","2016A000248","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363671","12.6.2","1575.7","","","","1"
"2015","Alberta","2016A000248","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723233","12.7.1","10.0","","","","1"
"2015","Alberta","2016A000248","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723234","12.7.2","10.0","","","","1"
"2015","Alberta","2016A000248","International exports of hogs","January to June","Head","148","thousands","3","v1064723235","12.8.1","332.4","","","","1"
"2015","Alberta","2016A000248","International exports of hogs","July to December","Head","148","thousands","3","v1064723236","12.8.2","311.4","","","","1"
"2015","Alberta","2016A000248","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723237","12.9.1","73.7","","","","1"
"2015","Alberta","2016A000248","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723238","12.9.2","76.1","","","","1"
"2015","Alberta","2016A000248","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363672","12.10.1","1110.4","","","","1"
"2015","Alberta","2016A000248","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363673","12.10.2","1178.2","","","","1"
"2015","Alberta","2016A000248","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723239","12.11.1","1395.0","","","","1"
"2015","Alberta","2016A000248","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723240","12.11.2","1450.0","","","","1"
"2015","British Columbia","2016A000259","Total supply of hogs","January to June","Head","148","thousands","3","v1064723241","13.1.1","188.6","","","","1"
"2015","British Columbia","2016A000259","Total supply of hogs","July to December","Head","148","thousands","3","v1064723242","13.1.2","199.0","","","","1"
"2015","British Columbia","2016A000259","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723243","13.2.1","92.0","","","","1"
"2015","British Columbia","2016A000259","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723244","13.2.2","85.0","","","","1"
"2015","British Columbia","2016A000259","Pig crop","January to June","Head","148","thousands","3","v1064723245","13.3.1","90.6","","","","1"
"2015","British Columbia","2016A000259","Pig crop","July to December","Head","148","thousands","3","v1064723246","13.3.2","102.0","","","","1"
"2015","British Columbia","2016A000259","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723247","13.4.1","6.0","","","","1"
"2015","British Columbia","2016A000259","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723248","13.4.2","12.0","","","","1"
"2015","British Columbia","2016A000259","International imports of hogs","January to June","Head","148","thousands","3","v1064723249","13.5.1","0.0","","","","1"
"2015","British Columbia","2016A000259","International imports of hogs","July to December","Head","148","thousands","3","v1064723250","13.5.2","0.0","","","","1"
"2015","British Columbia","2016A000259","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363674","13.6.1","103.6","","","","1"
"2015","British Columbia","2016A000259","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363675","13.6.2","115.0","","","","1"
"2015","British Columbia","2016A000259","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723251","13.7.1","3.0","","","","1"
"2015","British Columbia","2016A000259","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723252","13.7.2","3.0","","","","1"
"2015","British Columbia","2016A000259","International exports of hogs","January to June","Head","148","thousands","3","v1064723253","13.8.1","0.4","","","","1"
"2015","British Columbia","2016A000259","International exports of hogs","July to December","Head","148","thousands","3","v1064723254","13.8.2","0.0","","","","1"
"2015","British Columbia","2016A000259","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723255","13.9.1","5.2","","","","1"
"2015","British Columbia","2016A000259","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723256","13.9.2","5.8","","","","1"
"2015","British Columbia","2016A000259","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363676","13.10.1","95.0","","","","1"
"2015","British Columbia","2016A000259","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363677","13.10.2","106.2","","","","1"
"2015","British Columbia","2016A000259","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723257","13.11.1","85.0","","","","1"
"2015","British Columbia","2016A000259","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723258","13.11.2","84.0","","","","1"
"2016","Canada","2016A000011124","Total supply of hogs","January to June","Head","148","thousands","3","v1064723025","1.1.1","28727.6","","","","1"
"2016","Canada","2016A000011124","Total supply of hogs","July to December","Head","148","thousands","3","v1064723026","1.1.2","28653.0","","","","1"
"2016","Canada","2016A000011124","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723027","1.2.1","13630.0","","","","1"
"2016","Canada","2016A000011124","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723028","1.2.2","14110.0","","","","1"
"2016","Canada","2016A000011124","Pig crop","January to June","Head","148","thousands","3","v1064723029","1.3.1","14674.6","","","","1"
"2016","Canada","2016A000011124","Pig crop","July to December","Head","148","thousands","3","v1064723030","1.3.2","14137.8","","","","1"
"2016","Canada","2016A000011124","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723031","1.4.1","421.7","","","","1"
"2016","Canada","2016A000011124","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723032","1.4.2","404.0","","","","1"
"2016","Canada","2016A000011124","International imports of hogs","January to June","Head","148","thousands","3","v1064723033","1.5.1","1.3","","","","1"
"2016","Canada","2016A000011124","International imports of hogs","July to December","Head","148","thousands","3","v1064723034","1.5.2","1.2","","","","1"
"2016","Canada","2016A000011124","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363626","1.6.1","14617.6","","","","1"
"2016","Canada","2016A000011124","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363627","1.6.2","14718.0","","","","1"
"2016","Canada","2016A000011124","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723035","1.7.1","421.7","","","","1"
"2016","Canada","2016A000011124","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723036","1.7.2","404.0","","","","1"
"2016","Canada","2016A000011124","International exports of hogs","January to June","Head","148","thousands","3","v1064723037","1.8.1","2881.2","","","","1"
"2016","Canada","2016A000011124","International exports of hogs","July to December","Head","148","thousands","3","v1064723038","1.8.2","2791.6","","","","1"
"2016","Canada","2016A000011124","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723039","1.9.1","703.4","","","","1"
"2016","Canada","2016A000011124","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723040","1.9.2","709.7","","","","1"
"2016","Canada","2016A000011124","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363628","1.10.1","10611.3","","","","1"
"2016","Canada","2016A000011124","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363629","1.10.2","10812.7","","","","1"
"2016","Canada","2016A000011124","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723041","1.11.1","14110.0","","","","1"
"2016","Canada","2016A000011124","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723042","1.11.2","13935.0","","","","1"
"2016","Eastern provinces","","Total supply of hogs","January to June","Head","148","thousands","3","v1064723043","2.1.1","15831.2","","","","1"
"2016","Eastern provinces","","Total supply of hogs","July to December","Head","148","thousands","3","v1064723044","2.1.2","15652.9","","","","1"
"2016","Eastern provinces","","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723045","2.2.1","7791.0","","","","1"
"2016","Eastern provinces","","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723046","2.2.2","8126.0","","","","1"
"2016","Eastern provinces","","Pig crop","January to June","Head","148","thousands","3","v1064723047","2.3.1","7667.6","","","","1"
"2016","Eastern provinces","","Pig crop","July to December","Head","148","thousands","3","v1064723048","2.3.2","7170.1","","","","1"
"2016","Eastern provinces","","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723049","2.4.1","371.6","","","","1"
"2016","Eastern provinces","","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723050","2.4.2","356.1","","","","1"
"2016","Eastern provinces","","International imports of hogs","January to June","Head","148","thousands","3","v1064723051","2.5.1","1.0","","","","1"
"2016","Eastern provinces","","International imports of hogs","July to December","Head","148","thousands","3","v1064723052","2.5.2","0.7","","","","1"
"2016","Eastern provinces","","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363630","2.6.1","7705.2","","","","1"
